ec:62:60'–Š‚b’bŠ’²ŠÊb‚r‚Êb‚r’¢b‚r¢Êb’’r‚‚bª‚r‚‚bj‚r’’²bj‚r‚‚‚bj‚r‚‚‚bj‚rÊº¢j
I (531195) Mesh: Mesh level: 1, Connected nodes: 5
b0:b2:1c:44:11:18,2,13243,0.00,0.45,0.50,22.00,50.00,0.751,-0.000,-0.000,-0.660
c8:2e:18:fb:25:d0,2,13244,0.21,0.46,0.12,22.00,50.00,0.626,0.000,0.000,0.780
ec:62:60:b5:8a:90,2,356,0.41,0.46,0.14,22.00,50.00,0.400,-0.000,0.000,0.917
ec:62:60:b7:8f:10,2,13249,0.10,0.26,0.46,22.00,50.00,0.348,0.000,0.000,-0.938
b0:b2:1c:44:11:18,2,13244,0.13,0.54,0.47,22.00,50.00,0.835,0.000,0.000,-0.551
c8:2e:18:fb:25:d0,2,13245,0.26,0.48,0.16,22.00,50.00,0.513,-0.000,-0.000,0.859
ec:62:60:b5:8a:90,2,357,0.44,0.48,0.15,22.00,50.00,0.270,-0.000,0.000,0.963
ec:62:60:b7:8f:10,2,13250,0.10,0.20,0.46,22.00,50.00,0.473,0.000,-0.000,-0.881
b0:b2:1c:44:11:18,2,13245,0.08,0.55,0.46,22.00,50.00,0.903,-0.000,-0.000,-0.430
c8:2e:18:fb:25:d0,2,13246,0.17,0.00,0.18,22.00,50.00,0.389,-0.000,0.000,0.921
ec:62:60:b5:8a:90,2,358,0.42,0.51,0.17,22.00,50.00,0.135,-0.000,0.000,0.991
ec:62:60:b7:8f:10,2,13251,0.08,0.24,0.35,22.00,50.00,0.590,-0.000,0.000,-0.807
b0:b2:1c:44:11:18,2,13246,0.11,0.65,0.50,22.00,50.00,0.954,-0.000,0.000,-0.301
c8:2e:18:fb:25:d0,2,13247,0.23,0.44,0.13,22.00,50.00,0.259,-0.000,0.000,0.966
ec:62:60:b5:8a:90,2,359,0.44,0.54,0.16,22.00,50.00,-0.003,0.000,0.000,1.000
ec:62:60:b7:8f:10,2,13252,0.07,0.31,0.43,22.00,50.00,0.696,-0.000,-0.000,-0.718
b0:b2:1c:44:11:18,2,13247,0.11,0.53,0.49,22.00,50.00,0.986,-0.000,0.000,-0.167
c8:2e:18:fb:25:d0,2,13248,0.21,0.54,0.14,22.00,50.00,0.123,0.000,-0.000,0.992
ec:62:60:b5:8a:90,2,360,0.50,0.48,0.12,22.00,50.00,-0.141,-0.000,0.000,0.990
ec:62:60:b7:8f:10,2,13253,0.12,0.23,0.32,22.00,50.00,0.788,-0.000,0.000,-0.615
b0:b2:1c:44:11:18,2,13248,0.00,0.56,0.47,22.00,50.00,1.000,0.000,-0.000,-0.015
c8:2e:18:fb:25:d0,2,13249,0.25,0.50,0.19,22.00,50.00,-0.030,0.000,0.000,1.000
ec:62:60:b5:8a:90,2,361,0.39,0.51,0.16,22.00,50.00,-0.290,-0.000,-0.000,0.957
ec:62:60:b7:8f:10,2,13254,0.08,0.31,0.47,22.00,50.00,0.873,0.000,0.000,-0.488
b0:b2:1c:44:11:18,2,13249,0.11,0.48,0.51,22.00,50.00,0.992,0.000,0.000,0.123
c8:2e:18:fb:25:d0,2,13250,0.28,0.62,0.13,22.00,50.00,-0.168,0.000,-0.000,0.986
ec:62:60:b5:8a:90,2,362,0.41,0.48,0.00,22.00,50.00,-0.420,0.000,-0.000,0.907
ec:62:60:b7:8f:10,2,13255,0.12,0.25,0.44,22.00,50.00,0.932,0.000,-0.000,-0.363
b0:b2:1c:44:11:18,2,13250,0.09,0.53,0.53,22.00,50.00,0.966,0.000,-0.000,0.259
c8:2e:18:fb:25:d0,2,13251,0.23,0.33,0.16,22.00,50.00,-0.302,-0.000,0.000,0.953
ec:62:60:b5:8a:90,2,363,0.43,0.45,0.16,22.00,50.00,-0.540,-0.000,-0.000,0.841
ec:62:60:b7:8f:10,2,13256,0.12,0.31,0.41,22.00,50.00,0.973,0.000,-0.000,-0.231
b0:b2:1c:44:11:18,2,13251,0.10,0.52,0.45,22.00,50.00,0.921,-0.000,0.000,0.390
I (661196) Mesh: Mesh level: 1, Connected nodes: 5
c8:2e:18:fb:25:d0,2,13252,0.27,0.69,0.15,22.00,50.00,-0.431,-0.000,-0.000,0.902
ec:62:60:b5:8a:90,2,364,0.43,0.51,0.17,22.00,50.00,-0.651,-0.000,0.000,0.759
ec:62:60:b7:8f:10,2,13257,0.10,0.30,0.00,22.00,50.00,0.996,0.000,0.000,-0.094
b0:b2:1c:44:11:18,2,13252,0.12,0.65,0.49,22.00,50.00,0.859,-0.000,-0.000,0.513
c8:2e:18:fb:25:d0,2,13253,0.23,0.39,0.21,22.00,50.00,-0.550,-0.000,0.000,0.835
ec:62:60:b5:8a:90,2,365,0.40,0.47,0.14,22.00,50.00,-0.750,0.000,-0.000,0.662
ec:62:60:b7:8f:10,2,13258,0.08,0.20,0.40,22.00,50.00,0.999,0.000,0.000,0.044
b0:b2:1c:44:11:18,2,13253,0.11,0.53,0.48,22.00,50.00,0.780,-0.000,0.000,0.626
c8:2e:18:fb:25:d0,2,13254,0.20,0.56,0.16,22.00,50.00,-0.661,0.000,0.000,0.751
ec:62:60:b5:8a:90,2,366,0.45,0.49,0.14,22.00,50.00,-0.833,0.000,0.000,0.553
ec:62:60:b7:8f:10,2,13259,0.08,0.23,0.38,22.00,50.00,0.984,0.000,0.000,0.181
b0:b2:1c:44:11:18,2,13254,0.08,0.53,0.51,22.00,50.00,0.686,0.000,0.000,0.728
c8:2e:18:fb:25:d0,2,13255,0.22,0.28,0.17,22.00,50.00,-0.758,0.000,-0.000,0.652
ec:62:60:b5:8a:90,2,367,0.45,0.47,0.13,22.00,50.00,-0.902,-0.000,-0.000,0.432
ec:62:60:b7:8f:10,2,13260,0.13,0.32,0.40,22.00,50.00,0.949,0.000,0.000,0.315
b0:b2:1c:44:11:18,2,13255,0.13,0.58,0.51,22.00,50.00,0.579,0.000,-0.000,0.815
c8:2e:18:fb:25:d0,2,13256,0.28,0.00,0.14,22.00,50.00,-0.840,0.000,-0.000,0.542
ec:62:60:b5:8a:90,2,368,0.45,0.53,0.16,22.00,50.00,-0.953,0.000,-0.000,0.304
ec:62:60:b7:8f:10,2,13261,0.11,0.21,0.38,22.00,50.00,0.897,0.000,0.000,0.442
b0:b2:1c:44:11:18,2,13256,0.08,0.47,0.44,22.00,50.00,0.462,0.000,-0.000,0.887
c8:2e:18:fb:25:d0,2,13257,0.28,0.52,0.14,22.00,50.00,-0.907,0.000,0.000,0.422
ec:62:60:b5:8a:90,2,369,0.42,0.51,0.19,22.00,50.00,-0.986,-0.000,0.000,0.170
ec:62:60:b7:8f:10,2,13262,0.08,0.22,0.00,22.00,50.00,0.827,-0.000,0.000,0.562
b0:b2:1c:44:11:18,2,13257,0.09,0.50,0.49,22.00,50.00,0.335,0.000,0.000,0.942
c8:2e:18:fb:25:d0,2,13258,0.19,0.59,0.12,22.00,50.00,-0.956,0.000,0.000,0.292
ec:62:60:b5:8a:90,2,370,0.43,0.49,0.14,22.00,50.00,-0.999,-0.000,-0.000,0.033
ec:62:60:b7:8f:10,2,13263,0.12,0.19,0.50,22.00,50.00,0.742,-0.000,-0.000,0.671
b0:b2:1c:44:11:18,2,13258,0.09,0.52,0.47,22.00,50.00,0.201,0.000,0.000,0.980
c8:2e:18:fb:25:d0,2,13259,0.22,0.00,0.16,22.00,50.00,-0.988,0.000,0.000,0.157
ec:62:60:b5:8a:90,2,371,0.48,0.46,0.16,22.00,50.00,-0.994,-0.000,-0.000,-0.106
ec:62:60:b7:8f:10,2,13264,0.11,0.26,0.41,22.00,50.00,0.642,0.000,-0.000,0.766
b0:b2:1c:44:11:18,2,13259,0.11,0.44,0.50,22.00,50.00,0.065,0.000,0.000,0.998
c8:2e:18:fb:25:d0,2,13260,0.23,0.45,0.17,22.00,50.00,-1.000,0.000,0.000,0.020
ec:62:60:b5:8a:90,2,372,0.45,0.53,0.16,22.00,50.00,-0.970,0.000,-0.000,-0.241
ec:62:60:b7:8f:10,2,13265,0.08,0.19,0.38,22.00,50.00,0.531,-0.000,-0.000,0.847
b0:b2:1c:44:11:18,2,13260,0.11,0.48,0.52,22.00,50.00,-0.073,0.000,0.000,0.997
c8:2e:18:fb:25:d0,2,13261,0.22,0.47,0.13,22.00,50.00,-0.993,0.000,0.000,-0.118
ec:62:60:b5:8a:90,2,373,0.40,0.54,0.00,22.00,50.00,-0.928,0.000,-0.000,-0.373
ec:62:60:b7:8f:10,2,13266,0.11,0.26,0.41,22.00,50.00,0.409,0.000,-0.000,0.913
b0:b2:1c:44:11:18,2,13261,0.10,0.53,0.51,22.00,50.00,-0.210,0.000,0.000,0.978
c8:2e:18:fb:25:d0,2,13262,0.17,0.51,0.14,22.00,50.00,-0.967,-0.000,0.000,-0.253
ec:62:60:b5:8a:90,2,374,0.44,0.48,0.17,22.00,50.00,-0.868,-0.000,-0.000,-0.497
ec:62:60:b7:8f:10,2,13267,0.10,0.23,0.00,22.00,50.00,0.279,-0.000,0.000,0.960
b0:b2:1c:44:11:18,2,13262,0.00,0.46,0.52,22.00,50.00,-0.343,-0.000,0.000,0.939
c8:2e:18:fb:25:d0,2,13263,0.20,0.00,0.17,22.00,50.00,-0.923,-0.000,-0.000,-0.384
ec:62:60:b5:8a:90,2,375,0.42,0.53,0.16,22.00,50.00,-0.791,0.000,-0.000,-0.612
ec:62:60:b7:8f:10,2,13268,0.09,0.23,0.41,22.00,50.00,0.144,0.000,-0.000,0.990
b0:b2:1c:44:11:18,2,13263,0.12,0.50,0.53,22.00,50.00,-0.469,-0.000,-0.000,0.883
c8:2e:18:fb:25:d0,2,13264,0.25,0.40,0.16,22.00,50.00,-0.861,0.000,-0.000,-0.508
ec:62:60:b5:8a:90,2,376,0.46,0.50,0.18,22.00,50.00,-0.699,-0.000,-0.000,-0.715
ec:62:60:b7:8f:10,2,13269,0.10,0.20,0.47,22.00,50.00,0.007,0.000,-0.000,1.000
b0:b2:1c:44:11:18,2,13264,0.10,0.56,0.47,22.00,50.00,-0.587,0.000,-0.000,0.810
c8:2e:18:fb:25:d0,2,13265,0.36,0.46,0.15,22.00,50.00,-0.782,-0.000,-0.000,-0.623
ec:62:60:b5:8a:90,2,377,0.45,0.45,0.12,22.00,50.00,-0.593,-0.000,-0.000,-0.805
ec:62:60:b7:8f:10,2,13270,0.11,0.29,0.46,22.00,50.00,-0.132,-0.000,0.000,0.991
b0:b2:1c:44:11:18,2,13265,0.11,0.64,0.44,22.00,50.00,-0.693,-0.000,-0.000,0.721
c8:2e:18:fb:25:d0,2,13266,0.27,0.50,0.16,22.00,50.00,-0.689,0.000,-0.000,-0.725
ec:62:60:b5:8a:90,2,378,0.40,0.46,0.15,22.00,50.00,-0.477,0.000,-0.000,-0.879
ec:62:60:b7:8f:10,2,13271,0.08,0.25,0.42,22.00,50.00,-0.267,0.000,0.000,0.964
b0:b2:1c:44:11:18,2,13266,0.10,0.51,0.47,22.00,50.00,-0.785,0.000,-0.000,0.619
c8:2e:18:fb:25:d0,2,13267,0.23,0.00,0.20,22.00,50.00,-0.583,-0.000,0.000,-0.812
ec:62:60:b5:8a:90,2,379,0.43,0.52,0.15,22.00,50.00,-0.350,-0.000,0.000,-0.937
ec:62:60:b7:8f:10,2,13272,0.08,0.26,0.47,22.00,50.00,-0.397,-0.000,-0.000,0.918
b0:b2:1c:44:11:18,2,13267,0.10,0.51,0.52,22.00,50.00,-0.864,-0.000,0.000,0.504
c8:2e:18:fb:25:d0,2,13268,0.24,0.64,0.12,22.00,50.00,-0.465,0.000,-0.000,-0.885
ec:62:60:b5:8a:90,2,380,0.48,0.52,0.18,22.00,50.00,-0.217,-0.000,-0.000,-0.976
ec:62:60:b7:8f:10,2,13273,0.11,0.25,0.41,22.00,50.00,-0.521,-0.000,0.000,0.854
b0:b2:1c:44:11:18,2,13268,0.14,0.58,0.48,22.00,50.00,-0.925,0.000,-0.000,0.380
c8:2e:18:fb:25:d0,2,13269,0.28,0.46,0.18,22.00,50.00,-0.337,0.000,-0.000,-0.942
ec:62:60:b5:8a:90,2,381,0.45,0.50,0.13,22.00,50.00,-0.081,0.000,-0.000,-0.997
ec:62:60:b7:8f:10,2,13274,0.04,0.20,0.00,22.00,50.00,-0.634,-0.000,0.000,0.773
b0:b2:1c:44:11:18,2,13269,0.14,0.53,0.51,22.00,50.00,-0.969,0.000,-0.000,0.248
c8:2e:18:fb:25:d0,2,13270,0.30,0.28,0.15,22.00,50.00,-0.204,-0.000,0.000,-0.979
ec:62:60:b5:8a:90,2,382,0.47,0.50,0.13,22.00,50.00,0.058,-0.000,0.000,-0.998
ec:62:60:b7:8f:10,2,13275,0.08,0.19,0.45,22.00,50.00,-0.734,-0.000,-0.000,0.679
b0:b2:1c:44:11:18,2,13270,0.11,0.59,0.46,22.00,50.00,-0.994,-0.000,0.000,0.112
c8:2e:18:fb:25:d0,2,13271,0.22,0.50,0.16,22.00,50.00,-0.067,0.000,0.000,-0.998
ec:62:60:b5:8a:90,2,383,0.41,0.49,0.14,22.00,50.00,0.196,-0.000,0.000,-0.981
ec:62:60:b7:8f:10,2,13276,0.08,0.17,0.42,22.00,50.00,-0.822,-0.000,-0.000,0.570
b0:b2:1c:44:11:18,2,13271,0.10,0.54,0.48,22.00,50.00,-1.000,0.000,0.000,-0.027
c8:2e:18:fb:25:d0,2,13272,0.20,0.00,0.15,22.00,50.00,0.073,-0.000,-0.000,-0.997
ec:62:60:b5:8a:90,2,384,0.48,0.50,0.00,22.00,50.00,0.329,0.000,0.000,-0.944
ec:62:60:b7:8f:10,2,13277,0.10,0.22,0.00,22.00,50.00,-0.893,0.000,0.000,0.451
b0:b2:1c:44:11:18,2,13272,0.11,0.52,0.51,22.00,50.00,-0.986,-0.000,-0.000,-0.164
c8:2e:18:fb:25:d0,2,13273,0.22,0.44,0.13,22.00,50.00,0.209,-0.000,0.000,-0.978
ec:62:60:b5:8a:90,2,385,0.45,0.47,0.15,22.00,50.00,0.457,-0.000,0.000,-0.890
ec:62:60:b7:8f:10,2,13278,0.07,0.26,0.46,22.00,50.00,-0.946,0.000,-0.000,0.324
b0:b2:1c:44:11:18,2,13273,0.12,0.52,0.49,22.00,50.00,-0.954,-0.000,0.000,-0.300
c8:2e:18:fb:25:d0,2,13274,0.27,0.45,0.12,22.00,50.00,0.342,-0.000,0.000,-0.940
ec:62:60:b5:8a:90,2,386,0.42,0.48,0.19,22.00,50.00,0.575,-0.000,-0.000,-0.818
ec:62:60:b7:8f:10,2,13279,0.08,0.31,0.38,22.00,50.00,-0.982,-0.000,-0.000,0.190
b0:b2:1c:44:11:18,2,13274,0.10,0.62,0.52,22.00,50.00,-0.904,-0.000,0.000,-0.429
c8:2e:18:fb:25:d0,2,13275,0.24,0.58,0.16,22.00,50.00,0.469,-0.000,-0.000,-0.883
ec:62:60:b5:8a:90,2,387,0.42,0.49,0.17,22.00,50.00,0.683,-0.000,-0.000,-0.730
ec:62:60:b7:8f:10,2,13280,0.10,0.20,0.43,22.00,50.00,-0.999,-0.000,0.000,0.053
b0:b2:1c:44:11:18,2,13275,0.00,0.59,0.50,22.00,50.00,-0.836,-0.000,-0.000,-0.549
c8:2e:18:fb:25:d0,2,13276,0.25,0.42,0.17,22.00,50.00,0.586,-0.000,-0.000,-0.810
ec:62:60:b5:8a:90,2,388,0.44,0.49,0.11,22.00,50.00,0.777,-0.000,-0.000,-0.630
ec:62:60:b7:8f:10,2,13281,0.09,0.23,0.46,22.00,50.00,-0.996,0.000,0.000,-0.086
b0:b2:1c:44:11:18,2,13276,0.12,0.49,0.47,22.00,50.00,-0.752,-0.000,-0.000,-0.659
c8:2e:18:fb:25:d0,2,13277,0.24,0.54,0.16,22.00,50.00,0.692,0.000,0.000,-0.722
ec:62:60:b5:8a:90,2,389,0.42,0.47,0.15,22.00,50.00,0.856,-0.000,0.000,-0.516
ec:62:60:b7:8f:10,2,13282,0.10,0.21,0.46,22.00,50.00,-0.975,-0.000,-0.000,-0.223
b0:b2:1c:44:11:18,2,13277,0.13,0.47,0.49,22.00,50.00,-0.653,0.000,0.000,-0.757
c8:2e:18:fb:25:d0,2,13278,0.21,0.47,0.16,22.00,50.00,0.786,0.000,-0.000,-0.619
ec:62:60:b5:8a:90,2,390,0.44,0.53,0.10,22.00,50.00,0.920,-0.000,-0.000,-0.393
ec:62:60:b7:8f:10,2,13283,0.09,0.23,0.45,22.00,50.00,-0.935,-0.000,0.000,-0.356
b0:b2:1c:44:11:18,2,13278,0.09,0.32,0.45,22.00,50.00,-0.542,0.000,-0.000,-0.840
c8:2e:18:fb:25:d0,2,13279,0.17,0.57,0.15,22.00,50.00,0.863,-0.000,-0.000,-0.505
ec:62:60:b5:8a:90,2,391,0.40,0.50,0.12,22.00,50.00,0.965,-0.000,0.000,-0.262
ec:62:60:b7:8f:10,2,13284,0.12,0.28,0.00,22.00,50.00,-0.877,0.000,0.000,-0.481
b0:b2:1c:44:11:18,2,13279,0.00,0.49,0.51,22.00,50.00,-0.421,-0.000,-0.000,-0.907
c8:2e:18:fb:25:d0,2,13280,0.30,0.46,0.11,22.00,50.00,0.925,-0.000,0.000,-0.380
ec:62:60:b5:8a:90,2,392,0.40,0.54,0.14,22.00,50.00,0.992,0.000,0.000,-0.125
ec:62:60:b7:8f:10,2,13285,0.11,0.30,0.00,22.00,50.00,-0.800,0.000,-0.000,-0.600
b0:b2:1c:44:11:18,2,13280,0.11,0.39,0.49,22.00,50.00,-0.292,-0.000,0.000,-0.957
c8:2e:18:fb:25:d0,2,13281,0.23,0.39,0.16,22.00,50.00,0.969,0.000,0.000,-0.249
ec:62:60:b5:8a:90,2,393,0.51,0.50,0.18,22.00,50.00,1.000,-0.000,-0.000,0.013
ec:62:60:b7:8f:10,2,13286,0.08,0.31,0.00,22.00,50.00,-0.711,0.000,-0.000,-0.703
b0:b2:1c:44:11:18,2,13281,0.00,0.58,0.52,22.00,50.00,-0.158,0.000,0.000,-0.987
c8:2e:18:fb:25:d0,2,13282,0.24,0.00,0.13,22.00,50.00,0.994,-0.000,-0.000,-0.113
ec:62:60:b5:8a:90,2,394,0.44,0.48,0.16,22.00,50.00,0.989,-0.000,0.000,0.150
ec:62:60:b7:8f:10,2,13287,0.08,0.17,0.46,22.00,50.00,-0.608,-0.000,0.000,-0.794
b0:b2:1c:44:11:18,2,13282,0.18,0.53,0.45,22.00,50.00,-0.019,-0.000,-0.000,-1.000
c8:2e:18:fb:25:d0,2,13283,0.29,0.57,0.15,22.00,50.00,1.000,-0.000,0.000,0.026
ec:62:60:b5:8a:90,2,395,0.44,0.56,0.10,22.00,50.00,0.958,-0.000,-0.000,0.286
ec:62:60:b7:8f:10,2,13288,0.08,0.24,0.45,22.00,50.00,-0.492,-0.000,0.000,-0.871
b0:b2:1c:44:11:18,2,13283,0.09,0.55,0.49,22.00,50.00,0.119,-0.000,0.000,-0.993
c8:2e:18:fb:25:d0,2,13284,0.23,0.45,0.18,22.00,50.00,0.986,0.000,0.000,0.164
ec:62:60:b5:8a:90,2,396,0.42,0.46,0.00,22.00,50.00,0.910,-0.000,-0.000,0.415
ec:62:60:b7:8f:10,2,13289,0.08,0.22,0.51,22.00,50.00,-0.367,-0.000,-0.000,-0.930
b0:b2:1c:44:11:18,2,13284,0.11,0.49,0.44,22.00,50.00,0.256,0.000,0.000,-0.967
c8:2e:18:fb:25:d0,2,13285,0.22,0.48,0.17,22.00,50.00,0.955,0.000,-0.000,0.298
ec:62:60:b5:8a:90,2,397,0.44,0.46,0.15,22.00,50.00,0.844,0.000,0.000,0.537
ec:62:60:b7:8f:10,2,13290,0.08,0.26,0.43,22.00,50.00,-0.234,0.000,-0.000,-0.972
b0:b2:1c:44:11:18,2,13285,0.11,0.42,0.51,22.00,50.00,0.387,0.000,-0.000,-0.922
c8:2e:18:fb:25:d0,2,13286,0.22,0.47,0.17,22.00,50.00,0.904,0.000,-0.000,0.428
ec:62:60:b5:8a:90,2,398,0.44,0.54,0.17,22.00,50.00,0.761,0.000,0.000,0.649
ec:62:60:b7:8f:10,2,13291,0.10,0.22,0.41,22.00,50.00,-0.098,0.000,-0.000,-0.995
b0:b2:1c:44:11:18,2,13286,0.09,0.61,0.52,22.00,50.00,0.510,0.000,-0.000,-0.860
c8:2e:18:fb:25:d0,2,13287,0.25,0.00,0.15,22.00,50.00,0.836,-0.000,0.000,0.549
ec:62:60:b5:8a:90,2,399,0.48,0.52,0.19,22.00,50.00,0.664,-0.000,0.000,0.747
ec:62:60:b7:8f:10,2,13292,0.04,0.22,0.48,22.00,50.00,0.040,0.000,0.000,-0.999
b0:b2:1c:44:11:18,2,13287,0.08,0.53,0.47,22.00,50.00,0.624,-0.000,0.000,-0.782
c8:2e:18:fb:25:d0,2,13288,0.23,0.00,0.18,22.00,50.00,0.753,-0.000,0.000,0.658
ec:62:60:b5:8a:90,2,400,0.44,0.53,0.21,22.00,50.00,0.555,0.000,-0.000,0.832
ec:62:60:b7:8f:10,2,13293,0.11,0.24,0.46,22.00,50.00,0.178,0.000,0.000,-0.984
b0:b2:1c:44:11:18,2,13288,0.14,0.65,0.52,22.00,50.00,0.726,-0.000,0.000,-0.688
c8:2e:18:fb:25:d0,2,13289,0.22,0.52,0.17,22.00,50.00,0.654,-0.000,-0.000,0.757
ec:62:60:b5:8a:90,2,401,0.45,0.53,0.13,22.00,50.00,0.435,0.000,-0.000,0.901
ec:62:60:b7:8f:10,2,13294,0.07,0.25,0.39,22.00,50.00,0.313,0.000,0.000,-0.950
b0:b2:1c:44:11:18,2,13289,0.10,0.56,0.52,22.00,50.00,0.814,-0.000,-0.000,-0.580
c8:2e:18:fb:25:d0,2,13290,0.24,0.40,0.14,22.00,50.00,0.543,0.000,-0.000,0.840
ec:62:60:b5:8a:90,2,402,0.42,0.48,0.00,22.00,50.00,0.305,0.000,-0.000,0.952
ec:62:60:b7:8f:10,2,13295,0.09,0.24,0.00,22.00,50.00,0.441,-0.000,0.000,-0.897
b0:b2:1c:44:11:18,2,13290,0.10,0.52,0.50,22.00,50.00,0.887,0.000,-0.000,-0.462
c8:2e:18:fb:25:d0,2,13291,0.23,0.49,0.17,22.00,50.00,0.421,0.000,-0.000,0.907
ec:62:60:b5:8a:90,2,403,0.41,0.45,0.00,22.00,50.00,0.171,-0.000,-0.000,0.985
ec:62:60:b7:8f:10,2,13296,0.09,0.25,0.45,22.00,50.00,0.561,0.000,-0.000,-0.828
b0:b2:1c:44:11:18,2,13291,0.10,0.61,0.45,22.00,50.00,0.942,0.000,-0.000,-0.335
c8:2e:18:fb:25:d0,2,13292,0.21,0.00,0.16,22.00,50.00,0.292,0.000,0.000,0.957
ec:62:60:b5:8a:90,2,404,0.45,0.45,0.17,22.00,50.00,0.033,0.000,0.000,0.999
ec:62:60:b7:8f:10,2,13297,0.09,0.20,0.00,22.00,50.00,0.671,0.000,0.000,-0.742
b0:b2:1c:44:11:18,2,13292,0.08,0.57,0.52,22.00,50.00,0.980,0.000,0.000,-0.201
c8:2e:18:fb:25:d0,2,13293,0.19,0.47,0.14,22.00,50.00,0.157,0.000,0.000,0.988
ec:62:60:b5:8a:90,2,405,0.44,0.51,0.11,22.00,50.00,-0.106,-0.000,-0.000,0.994
ec:62:60:b7:8f:10,2,13298,0.11,0.23,0.45,22.00,50.00,0.767,0.000,-0.000,-0.642
b0:b2:1c:44:11:18,2,13293,0.10,0.49,0.54,22.00,50.00,0.998,0.000,0.000,-0.063
c8:2e:18:fb:25:d0,2,13294,0.19,0.52,0.19,22.00,50.00,0.018,0.000,0.000,1.000
ec:62:60:b5:8a:90,2,406,0.45,0.47,0.19,22.00,50.00,-0.244,0.000,0.000,0.970
ec:62:60:b7:8f:10,2,13299,0.08,0.22,0.41,22.00,50.00,0.848,-0.000,0.000,-0.530
b0:b2:1c:44:11:18,2,13294,0.12,0.56,0.46,22.00,50.00,0.997,0.000,0.000,0.075
c8:2e:18:fb:25:d0,2,13295,0.23,0.53,0.18,22.00,50.00,-0.120,-0.000,0.000,0.993
ec:62:60:b5:8a:90,2,407,0.44,0.52,0.13,22.00,50.00,-0.375,0.000,0.000,0.927
ec:62:60:b7:8f:10,2,13300,0.10,0.20,0.00,22.00,50.00,0.913,-0.000,-0.000,-0.407
b0:b2:1c:44:11:18,2,13295,0.11,0.52,0.48,22.00,50.00,0.977,-0.000,0.000,0.213
c8:2e:18:fb:25:d0,2,13296,0.19,0.00,0.17,22.00,50.00,-0.256,0.000,-0.000,0.967
ec:62:60:b5:8a:90,2,408,0.46,0.46,0.21,22.00,50.00,-0.500,-0.000,0.000,0.866
ec:62:60:b7:8f:10,2,13301,0.10,0.22,0.39,22.00,50.00,0.961,0.000,-0.000,-0.277
b0:b2:1c:44:11:18,2,13296,0.11,0.53,0.50,22.00,50.00,0.938,0.000,-0.000,0.346
c8:2e:18:fb:25:d0,2,13297,0.23,0.63,0.16,22.00,50.00,-0.388,0.000,0.000,0.922
ec:62:60:b5:8a:90,2,409,0.44,0.43,0.13,22.00,50.00,-0.615,-0.000,-0.000,0.788
ec:62:60:b7:8f:10,2,13302,0.08,0.21,0.00,22.00,50.00,0.990,-0.000,0.000,-0.141
b0:b2:1c:44:11:18,2,13297,0.12,0.60,0.44,22.00,50.00,0.881,0.000,0.000,0.473
c8:2e:18:fb:25:d0,2,13298,0.23,0.52,0.17,22.00,50.00,-0.512,0.000,-0.000,0.859
ec:62:60:b5:8a:90,2,410,0.47,0.49,0.15,22.00,50.00,-0.718,0.000,-0.000,0.696
ec:62:60:b7:8f:10,2,13303,0.08,0.22,0.40,22.00,50.00,1.000,-0.000,-0.000,-0.002
b0:b2:1c:44:11:18,2,13298,0.04,0.56,0.52,22.00,50.00,0.807,0.000,-0.000,0.591
c8:2e:18:fb:25:d0,2,13299,0.24,0.50,0.17,22.00,50.00,-0.626,-0.000,0.000,0.779
ec:62:60:b5:8a:90,2,411,0.46,0.49,0.00,22.00,50.00,-0.807,0.000,0.000,0.590
ec:62:60:b7:8f:10,2,13304,0.08,0.22,0.43,22.00,50.00,0.991,-0.000,0.000,0.136
b0:b2:1c:44:11:18,2,13299,0.00,0.41,0.53,22.00,50.00,0.718,-0.000,0.000,0.697
c8:2e:18:fb:25:d0,2,13300,0.20,0.00,0.12,22.00,50.00,-0.728,-0.000,-0.000,0.686
ec:62:60:b5:8a:90,2,412,0.43,0.48,0.19,22.00,50.00,-0.881,0.000,-0.000,0.472
ec:62:60:b7:8f:10,2,13305,0.08,0.20,0.00,22.00,50.00,0.962,-0.000,0.000,0.272
b0:b2:1c:44:11:18,2,13300,0.11,0.50,0.52,22.00,50.00,0.614,-0.000,-0.000,0.790
c8:2e:18:fb:25:d0,2,13301,0.23,0.38,0.16,22.00,50.00,-0.816,0.000,-0.000,0.578
ec:62:60:b5:8a:90,2,413,0.46,0.45,0.12,22.00,50.00,-0.938,0.000,0.000,0.346
ec:62:60:b7:8f:10,2,13306,0.10,0.23,0.41,22.00,50.00,0.915,0.000,0.000,0.403
b0:b2:1c:44:11:18,2,13301,0.11,0.62,0.53,22.00,50.00,0.499,0.000,-0.000,0.867
c8:2e:18:fb:25:d0,2,13302,0.21,0.57,0.17,22.00,50.00,-0.888,-0.000,0.000,0.460
ec:62:60:b5:8a:90,2,414,0.41,0.46,0.18,22.00,50.00,-0.977,0.000,0.000,0.212
ec:62:60:b7:8f:10,2,13307,0.09,0.28,0.00,22.00,50.00,0.851,0.000,-0.000,0.526
b0:b2:1c:44:11:18,2,13302,0.11,0.53,0.45,22.00,50.00,0.374,-0.000,0.000,0.927
c8:2e:18:fb:25:d0,2,13303,0.25,0.00,0.15,22.00,50.00,-0.943,-0.000,-0.000,0.332
ec:62:60:b5:8a:90,2,415,0.41,0.48,0.12,22.00,50.00,-0.997,0.000,0.000,0.075
